,ligand,receptor,Source,evidence,type,LR
1596,COL6A5,GP6,CellChat,KEGG: hsa04512,ECM-Receptor,COL6A5_GP6
1597,COL6A6,GP6,CellChat,KEGG: hsa04512,ECM-Receptor,COL6A6_GP6
1598,COL9A1,GP6,CellChat,KEGG: hsa04512,ECM-Receptor,COL9A1_GP6
1599,COL9A2,GP6,CellChat,KEGG: hsa04512,ECM-Receptor,COL9A2_GP6
1600,COL9A3,GP6,CellChat,KEGG: hsa04512,ECM-Receptor,COL9A3_GP6
1601,THBS1,CD47,CellChat,KEGG: hsa04512,ECM-Receptor,THBS1_CD47
1602,THBS2,CD47,CellChat,KEGG: hsa04512,ECM-Receptor,THBS2_CD47
1603,THBS3,CD47,CellChat,KEGG: hsa04512,ECM-Receptor,THBS3_CD47
1604,THBS4,CD47,CellChat,KEGG: hsa04512,ECM-Receptor,THBS4_CD47
1605,COMP,CD47,CellChat,KEGG: hsa04512,ECM-Receptor,COMP_CD47
1606,AGRN,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,AGRN_DAG1
1607,HSPG2,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,HSPG2_DAG1
1608,LAMA1,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMA1_DAG1
1609,LAMA2,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMA2_DAG1
1610,LAMA3,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMA3_DAG1
1611,LAMA4,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMA4_DAG1
1612,LAMA5,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMA5_DAG1
1613,LAMB1,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMB1_DAG1
1614,LAMB2,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMB2_DAG1
1615,LAMB3,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMB3_DAG1
1616,LAMC1,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMC1_DAG1
1617,LAMC2,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMC2_DAG1
1618,LAMC3,DAG1,CellChat,KEGG: hsa04512,ECM-Receptor,LAMC3_DAG1
1619,ADGRE5,CD55,CellChat,PMID: 11297558,Cell-Cell Contact,ADGRE5_CD55
1620,ALCAM,CD6,CellChat,KEGG: hsa04514,Cell-Cell Contact,ALCAM_CD6
1621,ANXA1,FPR2&LXA4,CellChat,PMID: 22610094,Cell-Cell Contact,ANXA1_FPR2&LXA4
1622,APP,CD74,CellChat,PMID: 19849849,Cell-Cell Contact,APP_CD74
1623,CADM1,CADM1,CellChat,PMID: 24503895,Cell-Cell Contact,CADM1_CADM1
1624,CADM3,CADM3,CellChat,KEGG: hsa04514,Cell-Cell Contact,CADM3_CADM3
1625,CD22,PTPRC,CellChat,KEGG: hsa04514,Cell-Cell Contact,CD22_PTPRC
1626,CD226,NECTIN2,CellChat,PMID: 24440149,Cell-Cell Contact,CD226_NECTIN2
1627,CD226,PVR,CellChat,PMID: 24440149,Cell-Cell Contact,CD226_PVR
1628,FCER2,ITGAM&ITGB2,CellChat,PMID: 7621072,Cell-Cell Contact,FCER2_ITGAM&ITGB2
1629,FCER2,ITGAX&ITGB2,CellChat,PMID: 7621072,Cell-Cell Contact,FCER2_ITGAX&ITGB2
1630,FCER2,ITGAV&ITGB3,CellChat,PMID: 10037797,Cell-Cell Contact,FCER2_ITGAV&ITGB3
1631,FCER2,CR2,CellChat,PMID: 16785534,Cell-Cell Contact,FCER2_CR2
1632,CD34,SELP,CellChat,PMID: 18606703,Cell-Cell Contact,CD34_SELP
1633,ENTPD1,ADORA1,CellChat,PMID: 21677139,Cell-Cell Contact,ENTPD1_ADORA1
1634,ENTPD1,ADORA2A,CellChat,PMID: 21677139,Cell-Cell Contact,ENTPD1_ADORA2A
1635,ENTPD1,ADORA2B,CellChat,PMID: 21677139,Cell-Cell Contact,ENTPD1_ADORA2B
1636,ENTPD1,TMIGD3,CellChat,PMID: 21677139,Cell-Cell Contact,ENTPD1_TMIGD3
1637,CD40LG,CD40,CellChat,KEGG: hsa04514,Cell-Cell Contact,CD40LG_CD40
1638,PTPRC,CD22,CellChat,PMID: 12115612,Cell-Cell Contact,PTPRC_CD22
1639,PTPRC,MRC1,CellChat,PMID: 27601670; PMID: 10575006,Cell-Cell Contact,PTPRC_MRC1
1640,CD46,JAG1,CellChat,PMID: 23086448,Cell-Cell Contact,CD46_JAG1
1641,CD48,CD244,CellChat,PMID: 26697006,Cell-Cell Contact,CD48_CD244
1642,CD6,ALCAM,CellChat,PMID: 23602662,Cell-Cell Contact,CD6_ALCAM
1643,CD80,CD274,CellChat,PMID: 17629517; PMID: 18585785,Cell-Cell Contact,CD80_CD274
1644,CD80,CD28,CellChat,PMID: 23954143,Cell-Cell Contact,CD80_CD28
1645,CD80,CTLA4,CellChat,PMID: 23954143,Cell-Cell Contact,CD80_CTLA4
1646,CD86,CD28,CellChat,PMID: 23954143,Cell-Cell Contact,CD86_CD28
1647,CD86,CTLA4,CellChat,PMID: 23954143,Cell-Cell Contact,CD86_CTLA4
1648,CD96,NECTIN1,CellChat,PMID: 17971293,Cell-Cell Contact,CD96_NECTIN1
1649,CD96,PVR,CellChat,PMID: 15034010,Cell-Cell Contact,CD96_PVR
1650,CD99,PILRA,CellChat,PMID: 18234675,Cell-Cell Contact,CD99_PILRA
1651,CD99,CD99,CellChat,KEGG: hsa04514,Cell-Cell Contact,CD99_CD99
1652,CD99,CD99L2,CellChat,KEGG: hsa04514,Cell-Cell Contact,CD99_CD99L2
1653,CDH15,CDH15,CellChat,KEGG: hsa04514,Cell-Cell Contact,CDH15_CDH15
1654,CDH4,CDH4,CellChat,KEGG: hsa04514,Cell-Cell Contact,CDH4_CDH4
1655,CDH2,CDH2,CellChat,KEGG: hsa04514,Cell-Cell Contact,CDH2_CDH2
1656,CDH1,CDH1,CellChat,KEGG: hsa04514,Cell-Cell Contact,CDH1_CDH1
1657,CDH1,ITGA2&ITGB1,CellChat,PMID: 12392763,Cell-Cell Contact,CDH1_ITGA2&ITGB1
1658,CDH1,ITGAE&ITGB7,CellChat,PMID: 9425167,Cell-Cell Contact,CDH1_ITGAE&ITGB7
1659,CDH1,KLRG1,CellChat,PMID: 19604491,Cell-Cell Contact,CDH1_KLRG1
1660,CDH5,CDH5,CellChat,KEGG: hsa04514,Cell-Cell Contact,CDH5_CDH5
1661,CD1D,CEACAM5,CellChat,PMID: 24104458,Cell-Cell Contact,CD1D_CEACAM5
1662,CD209,CEACAM1,CellChat,PMID: 16282604; PMID: 6246332,Cell-Cell Contact,CD209_CEACAM1
1663,CD8A,CEACAM5,CellChat,PMID: 24104458,Cell-Cell Contact,CD8A_CEACAM5
1664,CEACAM1,CEACAM5,CellChat,PMID: 11590190,Cell-Cell Contact,CEACAM1_CEACAM5
1665,SELE,CEACAM1,CellChat,PMID: 1378450,Cell-Cell Contact,SELE_CEACAM1
1666,CLDN11,CLDN11,CellChat,KEGG: hsa04514,Cell-Cell Contact,CLDN11_CLDN11
1667,CLEC2D,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CLEC2D_KLRB1
1668,CLEC2A,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CLEC2A_KLRB1
1669,CLEC2B,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CLEC2B_KLRB1
1670,CD69,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CD69_KLRB1
1671,CLEC2L,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CLEC2L_KLRB1
1672,CLEC1B,KLRB1,CellChat,PMID: 24223577,Cell-Cell Contact,CLEC1B_KLRB1
1673,NFASC,CNTN1&CNTNAP1,CellChat,KEGG: hsa04514,Cell-Cell Contact,NFASC_CNTN1&CNTNAP1
1674,CNTN2,CNTN2&CNTNAP2,CellChat,KEGG: hsa04514,Cell-Cell Contact,CNTN2_CNTN2&CNTNAP2
1675,CNTN2,L1CAM,CellChat,KEGG: hsa04514,Cell-Cell Contact,CNTN2_L1CAM
1676,CNTN2,CNTN2,CellChat,KEGG: hsa04514,Cell-Cell Contact,CNTN2_CNTN2
1677,CNTN1,NRCAM,CellChat,KEGG: hsa04514,Cell-Cell Contact,CNTN1_NRCAM
1678,CSPG4,ITGA3&ITGB1,CellChat,PMID: 30213051,Cell-Cell Contact,CSPG4_ITGA3&ITGB1
1679,DSC1,DSG1,CellChat,PMID: 27298358,Cell-Cell Contact,DSC1_DSG1
1680,DSC1,DSG2,CellChat,PMID: 27298358,Cell-Cell Contact,DSC1_DSG2
1681,DSC2,DSG1,CellChat,PMID: 27298358,Cell-Cell Contact,DSC2_DSG1
1682,DSC2,DSG2,CellChat,PMID: 27298358,Cell-Cell Contact,DSC2_DSG2
1683,DSG1,DSC3,CellChat,PMID: 27298358,Cell-Cell Contact,DSG1_DSC3
1684,DSG2,DSC3,CellChat,PMID: 27298358,Cell-Cell Contact,DSG2_DSC3
1685,EPGN,EGFR,CellChat,PMID: 27298358,Cell-Cell Contact,EPGN_EGFR
1686,EFNA1,EPHA1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA1
1687,EFNA1,EPHA2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA2
1688,EFNA1,EPHA3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA3
1689,EFNA1,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA4
1690,EFNA1,EPHA5,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA5
1691,EFNA1,EPHA7,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA7
1692,EFNA1,EPHA8,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA1_EPHA8
1693,EFNA2,EPHA1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA1
1694,EFNA2,EPHA2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA2
1695,EFNA2,EPHA3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA3
1696,EFNA2,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA4
1697,EFNA2,EPHA5,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA5
1698,EFNA2,EPHA7,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA7
1699,EFNA2,EPHA8,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA2_EPHA8
1700,EFNA3,EPHA1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA1
1701,EFNA3,EPHA2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA2
1702,EFNA3,EPHA3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA3
1703,EFNA3,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA4
1704,EFNA3,EPHA5,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA5
1705,EFNA3,EPHA7,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA7
1706,EFNA3,EPHA8,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA3_EPHA8
1707,EFNA4,EPHA1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA1
1708,EFNA4,EPHA2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA2
1709,EFNA4,EPHA3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA3
1710,EFNA4,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA4
1711,EFNA4,EPHA5,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA5
1712,EFNA4,EPHA7,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA7
1713,EFNA4,EPHA8,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA4_EPHA8
1714,EFNA5,EPHA1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA1
1715,EFNA5,EPHA2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA2
1716,EFNA5,EPHA3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA3
1717,EFNA5,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA4
1718,EFNA5,EPHA5,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA5
1719,EFNA5,EPHA7,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA7
1720,EFNA5,EPHA8,CellChat,PMID: 15114347,Cell-Cell Contact,EFNA5_EPHA8
1721,EFNA5,EPHB2,CellChat,PMID:15107857; PMID: 15114347,Cell-Cell Contact,EFNA5_EPHB2
1722,EFNB1,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB1_EPHA4
1723,EFNB1,EPHB1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB1_EPHB1
1724,EFNB1,EPHB2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB1_EPHB2
1725,EFNB1,EPHB3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB1_EPHB3
1726,EFNB1,EPHB4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB1_EPHB4
1727,EFNB2,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB2_EPHA4
1728,EFNB2,EPHB1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB2_EPHB1
1729,EFNB2,EPHB2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB2_EPHB2
1730,EFNB2,EPHB3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB2_EPHB3
1731,EFNB2,EPHB4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB2_EPHB4
1732,EFNB3,EPHA4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHA4
1733,EFNB3,EPHB1,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHB1
1734,EFNB3,EPHB2,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHB2
1735,EFNB3,EPHB3,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHB3
1736,EFNB3,EPHB4,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHB4
1737,EFNB3,EPHB6,CellChat,PMID: 15114347,Cell-Cell Contact,EFNB3_EPHB6
1738,ESAM,ESAM,CellChat,KEGG: hsa04514; PMID: 11279107,Cell-Cell Contact,ESAM_ESAM
1739,GP1BA,ITGAM&ITGB2,CellChat,PMC2194217,Cell-Cell Contact,GP1BA_ITGAM&ITGB2
1740,ICAM1,ITGAX&ITGB2,CellChat,PMID: 16252253,Cell-Cell Contact,ICAM1_ITGAX&ITGB2
1741,ICAM1,ITGAL&ITGB2,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICAM1_ITGAL&ITGB2
1742,ICAM2,ITGAL&ITGB2,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICAM2_ITGAL&ITGB2
1743,ICAM1,ITGAM&ITGB2,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICAM1_ITGAM&ITGB2
1744,ICAM2,ITGAM&ITGB2,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICAM2_ITGAM&ITGB2
1745,ICAM1,ITGAL,CellChat,PMID: 23602662,Cell-Cell Contact,ICAM1_ITGAL
1746,ICAM1,SPN,CellChat,PMID: 1683685,Cell-Cell Contact,ICAM1_SPN
1747,ICAM5,CD209,CellChat,PMID: 15795245,Cell-Cell Contact,ICAM5_CD209
1748,ICOSLG,ICOS,CellChat,PMID: 23954143,Cell-Cell Contact,ICOSLG_ICOS
1749,ICOSLG,CD28,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICOSLG_CD28
1750,ICOSLG,CTLA4,CellChat,KEGG: hsa04514,Cell-Cell Contact,ICOSLG_CTLA4
1751,ITGB2,CD226,CellChat,KEGG: hsa04514,Cell-Cell Contact,ITGB2_CD226
1752,ITGB2,ICAM1,CellChat,KEGG: hsa04514,Cell-Cell Contact,ITGB2_ICAM1
1753,ITGB2,ICAM2,CellChat,KEGG: hsa04514,Cell-Cell Contact,ITGB2_ICAM2
1754,JAM2,ITGA3&ITGB1,CellChat,PMID: 12070135,Cell-Cell Contact,JAM2_ITGA3&ITGB1
1755,JAM2,ITGAV&ITGB1,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM2_ITGAV&ITGB1
1756,JAM3,ITGAM&ITGB2,CellChat,"KEGG: hsa04514; PMID: 16118203, PMC2194005",Cell-Cell Contact,JAM3_ITGAM&ITGB2
1757,F11R,ITGAL&ITGB2,CellChat,PMID: 11812992,Cell-Cell Contact,F11R_ITGAL&ITGB2
1758,JAM2,JAM3,CellChat,PMC1237098;  PMID: 11590146,Cell-Cell Contact,JAM2_JAM3
1759,F11R,F11R,CellChat,KEGG: hsa04514,Cell-Cell Contact,F11R_F11R
1760,F11R,JAM2,CellChat,KEGG: hsa04514,Cell-Cell Contact,F11R_JAM2
1761,F11R,JAM3,CellChat,KEGG: hsa04514,Cell-Cell Contact,F11R_JAM3
1762,JAM2,F11R,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM2_F11R
1763,JAM2,JAM2,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM2_JAM2
1764,JAM3,F11R,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM3_F11R
1765,JAM3,JAM2,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM3_JAM2
1766,JAM3,JAM3,CellChat,KEGG: hsa04514,Cell-Cell Contact,JAM3_JAM3
1767,L1CAM,ITGAV&ITGB3,CellChat,PMID: 9396761,Cell-Cell Contact,L1CAM_ITGAV&ITGB3
1768,L1CAM,ITGA4&ITGB7,CellChat,PMID: 8557754,Cell-Cell Contact,L1CAM_ITGA4&ITGB7
1769,L1CAM,L1CAM,CellChat,PMID: 18701456,Cell-Cell Contact,L1CAM_L1CAM
1770,LCK,CD247&CD8,CellChat,PMID: 25427562,Cell-Cell Contact,LCK_CD247&CD8
1771,MADCAM1,ITGA4&ITGB7,CellChat,KEGG: hsa04514; PMID: 7517418,Cell-Cell Contact,MADCAM1_ITGA4&ITGB7
1772,MAG,MAG,CellChat,KEGG: hsa04514,Cell-Cell Contact,MAG_MAG
1773,HLA-A,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-A_CD8A
1774,HLA-B,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-B_CD8A
1775,HLA-C,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-C_CD8A
1776,HLA-E,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-E_CD8A
1777,HLA-F,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-F_CD8A
1778,HLA-G,CD8A,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-G_CD8A
1779,HLA-A,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-A_CD8B
1780,HLA-B,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-B_CD8B
1781,HLA-C,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-C_CD8B
1782,HLA-E,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-E_CD8B
1783,HLA-F,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-F_CD8B
1784,HLA-G,CD8B,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-G_CD8B
1785,HLA-A,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-A_CD8B2
1786,HLA-B,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-B_CD8B2
1787,HLA-C,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-C_CD8B2
1788,HLA-E,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-E_CD8B2
1789,HLA-F,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-F_CD8B2
1790,HLA-G,CD8B2,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-G_CD8B2
1791,HLA-C,KIR2DL1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR2DL1
1792,HLA-C,KIR2DL2,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR2DL2
1793,HLA-C,KIR2DL3,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR2DL3
1794,HLA-C,KIR2DS1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR2DS1
1795,HLA-C,KIR2DS4,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR2DS4
1796,HLA-G,LILRB1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-G_LILRB1
1797,HLA-G,LILRB2,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-G_LILRB2
1798,HLA-F,KIR3DL1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-F_KIR3DL1
1799,HLA-F,KIR3DL2,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-F_KIR3DL2
1800,HLA-B,KIR3DL2,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-B_KIR3DL2
1801,HLA-C,KIR3DL3,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-C_KIR3DL3
1802,HLA-E,KLRC1,CellChat,PMID: 24223577,Cell-Cell Contact,HLA-E_KLRC1
1803,HLA-E,KLRC2,CellChat,PMID: 26697006,Cell-Cell Contact,HLA-E_KLRC2
1804,HLA-A,KIR3DL1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-A_KIR3DL1
1805,HLA-F,LILRB1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-F_LILRB1
1806,HLA-E,KLRK1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-E_KLRK1
1807,HLA-F,KIR3DS1,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-F_KIR3DS1
1808,HLA-E,CD94&NKG2A,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-E_CD94&NKG2A
1809,HLA-E,CD94&NKG2C,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-E_CD94&NKG2C
1810,HLA-E,CD94&NKG2E,CellChat,PMID: 28484462,Cell-Cell Contact,HLA-E_CD94&NKG2E
1811,ULBP1,KLRK1,CellChat,PMID: 24223577,Cell-Cell Contact,ULBP1_KLRK1
1812,RAET1E,KLRK1,CellChat,PMID: 24223577,Cell-Cell Contact,RAET1E_KLRK1
1813,RAET1G,KLRK1,CellChat,PMID: 24223577,Cell-Cell Contact,RAET1G_KLRK1
1814,RAET1F,KLRK1,CellChat,PMID: 24223577,Cell-Cell Contact,RAET1F_KLRK1
1815,HLA-DPA1,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DPA1_CD4
1816,HLA-DPB1,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DPB1_CD4
1817,HLA-DQA1,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DQA1_CD4
1818,HLA-DMA,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DMA_CD4
1819,HLA-DMB,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DMB_CD4
1820,HLA-DQA2,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DQA2_CD4
1821,HLA-DOA,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DOA_CD4
1822,HLA-DOB,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DOB_CD4
1823,HLA-DQB1,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DQB1_CD4
1824,HLA-DRA,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DRA_CD4
1825,HLA-DRB1,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DRB1_CD4
1826,HLA-DRB3,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DRB3_CD4
1827,HLA-DRB4,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DRB4_CD4
1828,HLA-DRB5,CD4,CellChat,KEGG: hsa04514,Cell-Cell Contact,HLA-DRB5_CD4
1829,MPZ,MPZL1,CellChat,KEGG: hsa04514,Cell-Cell Contact,MPZ_MPZL1
1830,MPZ,MPZ,CellChat,KEGG: hsa04514,Cell-Cell Contact,MPZ_MPZ
1831,MPZL1,MPZL1,CellChat,KEGG: hsa04514,Cell-Cell Contact,MPZL1_MPZL1
1832,NCAM1,FGFR1,CellChat,PMID: 12791257,Cell-Cell Contact,NCAM1_FGFR1
1833,NCAM1,NCAM1,CellChat,KEGG: hsa04514,Cell-Cell Contact,NCAM1_NCAM1
1834,NCAM1,NCAM2,CellChat,KEGG: hsa04514,Cell-Cell Contact,NCAM1_NCAM2
1835,NCAM1,L1CAM,CellChat,KEGG: hsa04514,Cell-Cell Contact,NCAM1_L1CAM
1836,NCAM2,L1CAM,CellChat,KEGG: hsa04514,Cell-Cell Contact,NCAM2_L1CAM
1837,NECTIN1,CADM3,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN1_CADM3
1838,NECTIN1,CD96,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN1_CD96
1839,NECTIN1,NECTIN4,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN1_NECTIN4
1840,NECTIN3,NECTIN1,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN3_NECTIN1
1841,NECTIN3,NECTIN2,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN3_NECTIN2
1842,NECTIN3,PVR,CellChat,PMID: 23027581,Cell-Cell Contact,NECTIN3_PVR
1843,NECTIN3,TIGIT,CellChat,KEGG: hsa04514; PMID: 1313846,Cell-Cell Contact,NECTIN3_TIGIT
1844,NECTIN2,CD226,CellChat,KEGG: hsa04514,Cell-Cell Contact,NECTIN2_CD226
1845,NECTIN2,TIGIT,CellChat,KEGG: hsa04514,Cell-Cell Contact,NECTIN2_TIGIT
1846,NECTIN1,NECTIN3,CellChat,KEGG: hsa04514,Cell-Cell Contact,NECTIN1_NECTIN3
1847,NEGR1,NEGR1,CellChat,KEGG: hsa04514,Cell-Cell Contact,NEGR1_NEGR1
1848,LRRC4C,NTNG1,CellChat,KEGG: hsa04514,Cell-Cell Contact,LRRC4C_NTNG1
1849,LRRC4,NTNG2,CellChat,KEGG: hsa04514,Cell-Cell Contact,LRRC4_NTNG2
1850,LRRC4B,PTPRF,CellChat,KEGG: hsa04514,Cell-Cell Contact,LRRC4B_PTPRF
1851,ULBP1,HCST&KLRK1,CellChat,PMID: 24223577,Cell-Cell Contact,ULBP1_HCST&KLRK1
1852,DLK1,NOTCH1,CellChat,PMID: 22353464,Cell-Cell Contact,DLK1_NOTCH1
1853,DLK1,NOTCH2,CellChat,PMID: 22353464,Cell-Cell Contact,DLK1_NOTCH2
1854,DLK1,NOTCH3,CellChat,PMID: 22353464,Cell-Cell Contact,DLK1_NOTCH3
1855,DLK1,NOTCH4,CellChat,PMID: 22353464,Cell-Cell Contact,DLK1_NOTCH4
1856,DLL1,NOTCH1,CellChat,PMID: 22353464,Cell-Cell Contact,DLL1_NOTCH1
1857,DLL1,NOTCH3,CellChat,PMID: 22353464,Cell-Cell Contact,DLL1_NOTCH3
1858,DLL1,NOTCH4,CellChat,PMID: 22353464,Cell-Cell Contact,DLL1_NOTCH4
